"","PCs","Accuracy","Sensitivity","Specificity","MRD_best_cut","P_value","adj_P_value_BH","adj_P_value_bonferroni"
"489","1, 2, 3, 6, 7, 8, 10",19,9,10,0.00363868686730061,0.00190521552750655,0.00309370711847492,1
"490","1, 3, 7, 8, 10",19,9,10,0.00363771044218579,0.00190521552750655,0.00309370711847492,1
"491","1, 2, 6, 7, 8, 10",19,9,10,0.00353264568423951,0.00190521552750655,0.00309370711847492,1
"492","3, 5, 6, 8, 10",19,9,10,0.00332925270889993,0.00190521552750655,0.00309370711847492,1
"493","2, 3, 7, 8, 10",19,9,10,0.00329867477615061,0.00190521552750655,0.00309370711847492,1
"494","1, 2, 3, 7, 8, 10",19,9,10,0.00327121506565582,0.00190521552750655,0.00309370711847492,1
"495","1, 2, 5, 6, 7, 8, 10",19,9,10,0.00318240017945996,0.00190521552750655,0.00309370711847492,1
"496","1, 3, 4, 8, 9, 10",19,9,10,0.00307396292055809,0.00190521552750655,0.00309370711847492,1
"497","4, 8, 9, 10",19,9,10,0.0029091365386347,0.00190521552750655,0.00309370711847492,1
"498","1, 4, 8, 9, 10",19,9,10,0.00288089662169809,0.00190521552750655,0.00309370711847492,1
"499","3, 5, 7, 8, 10",19,9,10,0.00271717196461458,0.00190521552750655,0.00309370711847492,1
"500","2, 4, 8, 9, 10",19,9,10,0.00266226959430807,0.00190521552750655,0.00309370711847492,1
"501","1, 2, 4, 8, 9, 10",19,9,10,0.0026407290424208,0.00190521552750655,0.00309370711847492,1
"502","2, 3, 4, 8, 9, 10",19,9,10,0.00251537610012209,0.00190521552750655,0.00309370711847492,1
"503","2, 5, 7, 8, 9, 10",19,9,10,0.00247970986526969,0.00190521552750655,0.00309370711847492,1
"504","4, 7, 8, 10",19,9,10,0.00245059841920402,0.00190521552750655,0.00309370711847492,1
"505","3, 6, 9, 10",19,9,10,0.00240363031420383,0.00190521552750655,0.00309370711847492,1
"506","1, 4, 7, 8, 10",19,9,10,0.0023792936323141,0.00190521552750655,0.00309370711847492,1
"507","1, 2, 3, 4, 8, 9, 10",19,9,10,0.00231593995400983,0.00190521552750655,0.00309370711847492,1
"508","2, 4, 7, 8, 10",19,9,10,0.00224699760208036,0.00190521552750655,0.00309370711847492,1
"509","1, 3, 4, 7, 8, 10",19,9,10,0.00224363014399001,0.00190521552750655,0.00309370711847492,1
"510","1, 2, 4, 7, 8, 10",19,9,10,0.00223600570691047,0.00190521552750655,0.00309370711847492,1
"511","2, 4, 7, 8, 9, 10",19,9,10,0.00220427478170926,0.00190521552750655,0.00309370711847492,1
"512","2, 8, 9, 10",19,9,10,0.00217042575013861,0.00190521552750655,0.00309370711847492,1
"513","1, 6, 10",19,9,10,0.00212608634107649,0.00190521552750655,0.00309370711847492,1
"514","1, 8, 9, 10",19,9,10,0.00212190947059381,0.00190521552750655,0.00309370711847492,1
"515","1, 2, 3, 4, 7, 8, 10",19,9,10,0.00209533423765148,0.00190521552750655,0.00309370711847492,1
"516","1, 2, 6, 9, 10",19,9,10,0.00207808373422915,0.00190521552750655,0.00309370711847492,1
"517","1, 2, 7, 8, 10",19,9,10,0.00200799465890239,0.00190521552750655,0.00309370711847492,1
"518","3, 4, 7, 8, 9, 10",19,9,10,0.00200655246457962,0.00190521552750655,0.00309370711847492,1
"519","2, 3, 7, 8, 9, 10",19,9,10,0.00199646663195554,0.00190521552750655,0.00309370711847492,1
"520","2, 3, 4, 7, 8, 9, 10",19,9,10,0.00199442532394285,0.00190521552750655,0.00309370711847492,1
"521","1, 2, 3, 6, 7, 8, 9, 10",19,9,10,0.00198617090934875,0.00190521552750655,0.00309370711847492,1
"522","1, 4, 7, 8, 9, 10",19,9,10,0.00193186452083485,0.00190521552750655,0.00309370711847492,1
"523","1, 3, 6, 7, 8, 9, 10",19,9,10,0.00192316826230981,0.00190521552750655,0.00309370711847492,1
"524","1, 5, 6, 10",19,9,10,0.00190797798338266,0.00190521552750655,0.00309370711847492,1
"525","4, 5, 6, 7, 8, 10",19,9,10,0.00187056376399294,0.00190521552750655,0.00309370711847492,1
"526","1, 2, 3, 4, 7, 8, 9, 10",19,9,10,0.00182458213395146,0.00190521552750655,0.00309370711847492,1
"527","3, 5, 7, 8, 9, 10",19,9,10,0.00180112365123929,0.00190521552750655,0.00309370711847492,1
"528","1, 3, 4, 7, 8, 9, 10",19,9,10,0.00178750301003612,0.00190521552750655,0.00309370711847492,1
"529","1, 3, 4, 7, 9, 10",19,9,10,0.00176661339696083,0.00190521552750655,0.00309370711847492,1
"530","2, 3, 6, 7, 8, 9, 10",19,9,10,0.00172161438925032,0.00190521552750655,0.00309370711847492,1
"531","1, 2, 4, 7, 8, 9, 10",19,9,10,0.00168175438398611,0.00190521552750655,0.00309370711847492,1
"532","3, 6, 8, 9, 10",19,9,10,0.00152395158059715,0.00190521552750655,0.00309370711847492,1
"533","4, 6, 7, 8, 10",19,9,10,0.00149521495730389,0.00190521552750655,0.00309370711847492,1
"534","1, 2, 6, 10",19,9,10,0.00148939356626348,0.00190521552750655,0.00309370711847492,1
"535","1, 3, 7, 8, 9, 10",19,9,10,0.00147119336318477,0.00190521552750655,0.00309370711847492,1
"536","2, 5, 7, 8, 10",19,9,10,0.00136454330919394,0.00190521552750655,0.00309370711847492,1
"537","1, 5, 7, 10",19,9,10,0.0013508210740617,0.00190521552750655,0.00309370711847492,1
"538","1, 2, 3, 7, 8, 9, 10",19,9,10,0.00126957015772336,0.00190521552750655,0.00309370711847492,1
"539","1, 5, 7, 8, 9, 10",19,9,10,0.00123759749875733,0.00190521552750655,0.00309370711847492,1
"540","3, 5, 8, 9",19,9,10,0.00123705938703772,0.00190521552750655,0.00309370711847492,1
"541","1, 2, 7, 8, 9, 10",19,9,10,0.00121037873016439,0.00190521552750655,0.00309370711847492,1
"542","2, 3, 4, 7, 9, 10",19,9,10,0.00118558577564371,0.00190521552750655,0.00309370711847492,1
"543","2, 10",19,9,10,0.00113293076675245,0.00190521552750655,0.00309370711847492,1
"544","4, 7, 8, 9, 10",19,9,10,0.00110143323725769,0.00190521552750655,0.00309370711847492,1
"545","1, 2, 4, 6, 7, 8, 9, 10",19,9,10,0.00109111100769731,0.00190521552750655,0.00309370711847492,1
"546","1, 2, 5, 6, 7, 10",19,9,10,0.00108240244642923,0.00190521552750655,0.00309370711847492,1
"547","1, 2, 3, 6, 7, 10",19,9,10,0.00106706440077169,0.00190521552750655,0.00309370711847492,1
"548","2, 3, 7, 9, 10",19,9,10,0.00102955719693222,0.00190521552750655,0.00309370711847492,1
"549","1, 2, 3, 4, 7, 9, 10",19,9,10,0.000985686103069174,0.00190521552750655,0.00309370711847492,1
"550","1, 9, 10",19,9,10,0.000915936215718007,0.00190521552750655,0.00309370711847492,1
"551","1, 2, 3, 4, 6, 7, 8, 9, 10",19,9,10,0.000904919732108714,0.00190521552750655,0.00309370711847492,1
"552","1, 5, 8, 9, 10",19,9,10,0.000895849221746695,0.00190521552750655,0.00309370711847492,1
"553","1, 4, 7, 9, 10",19,9,10,0.000883904752282224,0.00190521552750655,0.00309370711847492,1
"554","1, 2, 5, 6, 10",19,9,10,0.000810112733069631,0.00190521552750655,0.00309370711847492,1
"555","1, 2, 5, 7, 10",19,9,10,0.000801203999045347,0.00190521552750655,0.00309370711847492,1
"556","2, 4, 7, 9, 10",19,9,10,0.000721907010256082,0.00190521552750655,0.00309370711847492,1
"557","2, 3, 6",19,9,10,0.000661124977897781,0.00190521552750655,0.00309370711847492,1
"558","3, 5, 7, 10",19,9,10,0.000660685396568772,0.00190521552750655,0.00309370711847492,1
"559","3, 6, 10",19,9,10,0.000643737226498516,0.00190521552750655,0.00309370711847492,1
"560","3, 5, 6, 10",19,9,10,0.000636913070771848,0.00190521552750655,0.00309370711847492,1
"561","1, 2, 3, 7, 10",19,9,10,0.000556157605175571,0.00190521552750655,0.00309370711847492,1
"562","1, 2, 4, 7, 9, 10",19,9,10,0.000555974092759263,0.00190521552750655,0.00309370711847492,1
"563","1, 5, 7, 8, 10",19,9,10,0.00051552759853446,0.00190521552750655,0.00309370711847492,1
"564","2, 7, 9, 10",19,9,10,0.000486438541108095,0.00190521552750655,0.00309370711847492,1
"565","3, 5, 6, 8, 9, 10",19,9,10,0.000468967908137941,0.00190521552750655,0.00309370711847492,1
"566","1, 2, 3, 4, 5, 6, 8",19,9,10,0.000466450907174881,0.00190521552750655,0.00309370711847492,1
"567","1, 3, 7, 10",19,9,10,0.000447000469838189,0.00190521552750655,0.00309370711847492,1
"568","1, 2, 4, 6, 10",19,9,10,0.000438849182042275,0.00190521552750655,0.00309370711847492,1
"569","4, 6, 9, 10",19,9,10,0.000423062462600789,0.00190521552750655,0.00309370711847492,1
"570","3, 6, 7, 8, 10",19,9,10,0.000417971543124535,0.00190521552750655,0.00309370711847492,1
"571","2, 3, 6, 7, 9, 10",19,9,10,0.000402627044306256,0.00190521552750655,0.00309370711847492,1
"572","1, 3, 4, 5, 6, 8",19,9,10,0.000394860980732652,0.00190521552750655,0.00309370711847492,1
"573","1, 3, 6, 8, 9, 10",19,9,10,0.000381978215528146,0.00190521552750655,0.00309370711847492,1
"574","1, 2, 6, 7, 8, 9, 10",19,9,10,0.000310976529245735,0.00190521552750655,0.00309370711847492,1
"575","1, 2, 6, 8, 9, 10",19,9,10,0.000297996271850197,0.00190521552750655,0.00309370711847492,1
"576","1, 2, 3, 6, 8, 9, 10",19,9,10,0.000288127565611435,0.00190521552750655,0.00309370711847492,1
"577","1, 4, 6, 7, 10",19,9,10,0.000269878675651234,0.00190521552750655,0.00309370711847492,1
"578","1, 3, 6, 7, 9, 10",19,9,10,0.000228998805227781,0.00190521552750655,0.00309370711847492,1
"579","1, 2, 6, 7, 9, 10",19,9,10,0.000214910087255143,0.00190521552750655,0.00309370711847492,1
"580","2, 4, 6, 7, 8, 9, 10",19,9,10,0.000183131369673139,0.00190521552750655,0.00309370711847492,1
"581","1, 7, 8, 10",19,9,10,0.00016598465904134,0.00190521552750655,0.00309370711847492,1
"582","1, 2, 3, 6, 7, 9, 10",19,9,10,0.000161857879799308,0.00190521552750655,0.00309370711847492,1
"583","2, 4, 6, 7, 10",19,9,10,0.000136270453164482,0.00190521552750655,0.00309370711847492,1
"584","1, 7, 8, 9, 10",19,9,10,0.000111057265237885,0.00190521552750655,0.00309370711847492,1
"585","1, 6, 8",19,9,10,0.000103994457564285,0.00190521552750655,0.00309370711847492,1
"586","1, 4, 6, 7, 8, 9, 10",19,9,10,7.26286524527532e-05,0.00190521552750655,0.00309370711847492,1
"587","3, 4, 6, 7, 8, 9, 10",19,9,10,6.62525458544443e-05,0.00190521552750655,0.00309370711847492,1
"588","4, 5, 7, 8, 9, 10",19,9,10,1.23954731865092e-05,0.00190521552750655,0.00309370711847492,1
"589","1, 4, 6",19,9,10,8.97501651020254e-06,0.00190521552750655,0.00309370711847492,1
"590","2, 3, 4, 6, 7, 8, 9, 10",19,9,10,5.44902943368925e-06,0.00190521552750655,0.00309370711847492,1
"591","3, 4, 6, 7, 10",19,8,11,0.00609917246743413,0.00103199174406605,0.00309370711847492,1
"592","2, 3, 4, 6, 7, 10",19,8,11,0.00602744645503478,0.00103199174406605,0.00309370711847492,1
"593","4, 6, 7, 10",19,8,11,0.00486053115304632,0.00103199174406605,0.00309370711847492,1
"594","3, 4, 5, 6, 7, 10",19,8,11,0.0048340371268474,0.00103199174406605,0.00309370711847492,1
"595","4, 5, 6, 7, 10",19,8,11,0.00356022650520252,0.00103199174406605,0.00309370711847492,1
"596","4, 5, 7, 9, 10",19,8,11,0.00350076200814218,0.00103199174406605,0.00309370711847492,1
"597","1, 3, 4, 6, 7, 10",19,8,11,0.00301636082058273,0.00103199174406605,0.00309370711847492,1
"598","1, 2, 3, 4, 6, 7, 10",19,8,11,0.00253369931513146,0.00103199174406605,0.00309370711847492,1
"599","2, 3, 6, 7, 10",19,8,11,0.00204857436964673,0.00103199174406605,0.00309370711847492,1
"600","1, 3, 6, 7, 10",19,8,11,0.00170863211345308,0.00103199174406605,0.00309370711847492,1
"601","1, 2, 4, 6, 7, 10",19,8,11,0.00134277915774224,0.00103199174406605,0.00309370711847492,1
"602","2, 5, 6, 7, 8, 10",19,8,11,0.00126853571310728,0.00103199174406605,0.00309370711847492,1
"603","1, 2, 4, 6, 8, 9, 10",19,8,11,0.00117252283333933,0.00103199174406605,0.00309370711847492,1
"604","2, 5, 6, 7, 10",19,8,11,0.00114578192972438,0.00103199174406605,0.00309370711847492,1
"605","4, 6",19,8,11,0.00106821692314988,0.00103199174406605,0.00309370711847492,1
"606","2, 6, 7, 10",19,8,11,0.0010321687942311,0.00103199174406605,0.00309370711847492,1
"607","3, 4, 5, 6",19,8,11,0.000919148561953775,0.00103199174406605,0.00309370711847492,1
"608","2, 4, 7, 10",19,8,11,0.00086801896747199,0.00103199174406605,0.00309370711847492,1
"609","1, 4, 5, 6, 7, 10",19,8,11,0.000833109338299561,0.00103199174406605,0.00309370711847492,1
"610","1, 2, 4, 5, 6, 7, 10",19,8,11,0.000782922865147355,0.00103199174406605,0.00309370711847492,1
"611","4, 7, 10",19,8,11,0.000749414520833184,0.00103199174406605,0.00309370711847492,1
"612","3, 6, 8, 9",19,8,11,0.000633151776520111,0.00103199174406605,0.00309370711847492,1
"613","2, 6, 9, 10",19,8,11,0.000585364730138396,0.00103199174406605,0.00309370711847492,1
"614","2, 4, 6, 8",19,8,11,0.000509715544660774,0.00103199174406605,0.00309370711847492,1
"615","1, 4, 7, 10",19,8,11,0.000478084839776651,0.00103199174406605,0.00309370711847492,1
"616","1, 6, 7, 8, 10",19,8,11,0.00041172945352537,0.00103199174406605,0.00309370711847492,1
"617","4, 5, 6",19,8,11,0.000359409096809439,0.00103199174406605,0.00309370711847492,1
"618","2, 3, 4, 5, 6",19,8,11,0.000348269897179275,0.00103199174406605,0.00309370711847492,1
"619","1, 2, 4, 7, 10",19,8,11,0.000345776142406155,0.00103199174406605,0.00309370711847492,1
"620","1, 5, 7, 9, 10",19,8,11,0.000323632814814491,0.00103199174406605,0.00309370711847492,1
"621","2, 5, 7, 9, 10",19,8,11,0.000270347270360006,0.00103199174406605,0.00309370711847492,1
"622","2, 4, 6",19,8,11,0.000243442899168583,0.00103199174406605,0.00309370711847492,1
"623","2, 6, 7, 8, 10",19,8,11,0.000207021782677366,0.00103199174406605,0.00309370711847492,1
"624","1, 5, 6, 7, 8, 10",19,8,11,0.000191119731156437,0.00103199174406605,0.00309370711847492,1
"625","3, 5, 6, 8, 9",19,8,11,0.000151401413135265,0.00103199174406605,0.00309370711847492,1
"626","1, 2, 6, 7, 10",19,8,11,0.000130728325806129,0.00103199174406605,0.00309370711847492,1
"627","1, 4, 7",19,8,11,0.000124655688263323,0.00103199174406605,0.00309370711847492,1
"628","1, 5, 6, 7, 10",19,8,11,5.17057557901622e-05,0.00103199174406605,0.00309370711847492,1
"629","2, 3, 4, 6",19,8,11,3.99877698071191e-05,0.00103199174406605,0.00309370711847492,1
"630","1, 6, 7, 10",19,8,11,0,0.00103199174406605,0.00309370711847492,1
"631","1, 3, 7, 9, 10",18,11,7,0.00258450037303429,0.00386996904024769,0.00598032980086614,1
"632","1, 2, 3, 7, 9, 10",18,11,7,0.00240870574161272,0.00386996904024769,0.00598032980086614,1
"633","1, 3, 9",18,11,7,0.0023712099385659,0.00386996904024769,0.00598032980086614,1
"634","1, 2, 3, 9",18,11,7,0.00225669236604436,0.00386996904024769,0.00598032980086614,1
"635","1, 2, 9",18,11,7,0.00211855001800287,0.00386996904024769,0.00598032980086614,1
"636","1, 2, 5, 6, 7, 9, 10",18,11,7,0.00199389249320547,0.00386996904024769,0.00598032980086614,1
"637","1, 2, 3, 4, 5, 6, 7",18,11,7,0.00176374089053406,0.00386996904024769,0.00598032980086614,1
"638","1, 3, 4, 5, 6, 7",18,11,7,0.00156273323748808,0.00386996904024769,0.00598032980086614,1
"639","1, 2, 3, 5, 6, 7",18,11,7,0.00147006860828872,0.00386996904024769,0.00598032980086614,1
"640","1, 3, 5, 6, 7",18,11,7,0.00126754766722679,0.00386996904024769,0.00598032980086614,1
"641","2, 3, 4, 5, 6, 7",18,11,7,0.00120194889887041,0.00386996904024769,0.00598032980086614,1
"642","1, 3, 4, 7, 9",18,11,7,0.00112259598867306,0.00386996904024769,0.00598032980086614,1
"643","2, 3, 5, 6, 7",18,11,7,0.000904857544568323,0.00386996904024769,0.00598032980086614,1
"644","2, 3, 4, 7, 9",18,11,7,0.000600297335490052,0.00386996904024769,0.00598032980086614,1
"645","1",18,11,7,0.000561525798919459,0.00386996904024769,0.00598032980086614,1
"646","1, 2, 3, 4, 7, 9",18,11,7,0.000482318138466803,0.00386996904024769,0.00598032980086614,1
"647","1, 5, 6, 9, 10",18,11,7,0.00032083761321558,0.00386996904024769,0.00598032980086614,1
"648","1, 2, 5, 6, 7, 8, 9, 10",18,10,8,0.023571023789674,0.0075187969924812,0.00913507045523548,1
"649","2, 5, 7, 9",18,10,8,0.0179075172175632,0.0075187969924812,0.00913507045523548,1
"650","1, 5, 7, 9",18,10,8,0.0178347142462164,0.0075187969924812,0.00913507045523548,1
"651","1, 2, 5, 6, 8, 9, 10",18,10,8,0.0171921489161919,0.0075187969924812,0.00913507045523548,1
"652","2, 3, 4, 7, 8, 9",18,10,8,0.0170246926673717,0.0075187969924812,0.00913507045523548,1
"653","1, 3, 4, 7, 8, 9",18,10,8,0.0161480866090375,0.0075187969924812,0.00913507045523548,1
"654","2, 3, 4, 6, 7, 9",18,10,8,0.0158948729735078,0.0075187969924812,0.00913507045523548,1
"655","1, 2, 3, 4, 6, 7, 9",18,10,8,0.015576531252017,0.0075187969924812,0.00913507045523548,1
"656","1, 2, 3, 4, 7, 8, 9",18,10,8,0.0153102064353073,0.0075187969924812,0.00913507045523548,1
"657","2, 3, 7, 8, 9",18,10,8,0.014471147937652,0.0075187969924812,0.00913507045523548,1
"658","2, 5, 6, 9, 10",18,10,8,0.0141444506593291,0.0075187969924812,0.00913507045523548,1
"659","1, 3, 7, 8, 9",18,10,8,0.0140509563206695,0.0075187969924812,0.00913507045523548,1
"660","1, 2, 4, 6, 7, 9",18,10,8,0.0139953817007847,0.0075187969924812,0.00913507045523548,1
"661","2, 5, 6, 7, 9, 10",18,10,8,0.0137769724950868,0.0075187969924812,0.00913507045523548,1
"662","1, 2, 3, 7, 8, 9",18,10,8,0.0136772532467414,0.0075187969924812,0.00913507045523548,1
"663","1, 2, 4, 7, 8, 9",18,10,8,0.0136190334834535,0.0075187969924812,0.00913507045523548,1
"664","1, 5, 6, 7, 9",18,10,8,0.0133507091091056,0.0075187969924812,0.00913507045523548,1
"665","2, 5, 6, 7, 9",18,10,8,0.0132993163030632,0.0075187969924812,0.00913507045523548,1
"666","2, 3, 4, 6, 7, 8, 9",18,10,8,0.0132856465821955,0.0075187969924812,0.00913507045523548,1
"667","1, 3, 4, 6, 7, 8, 9",18,10,8,0.0131016610631629,0.0075187969924812,0.00913507045523548,1
"668","1, 2, 5, 6, 7, 9",18,10,8,0.0127190827160589,0.0075187969924812,0.00913507045523548,1
"669","1, 2, 5, 7, 9, 10",18,10,8,0.0123760816490551,0.0075187969924812,0.00913507045523548,1
"670","1, 2, 3, 4, 6, 7, 8, 9",18,10,8,0.0123267167768527,0.0075187969924812,0.00913507045523548,1
"671","2, 5, 7, 8, 9",18,10,8,0.0120316551387273,0.0075187969924812,0.00913507045523548,1
"672","1, 3, 6, 7, 9",18,10,8,0.0117793081173136,0.0075187969924812,0.00913507045523548,1
"673","1, 5, 6, 7, 9, 10",18,10,8,0.0117268301634422,0.0075187969924812,0.00913507045523548,1
"674","2, 5, 6, 7, 8, 9, 10",18,10,8,0.0117184167412303,0.0075187969924812,0.00913507045523548,1
"675","2, 3, 6, 7, 9",18,10,8,0.0113880315762779,0.0075187969924812,0.00913507045523548,1
"676","1, 2, 3, 6, 7, 9",18,10,8,0.0111396107242223,0.0075187969924812,0.00913507045523548,1
"677","1, 4, 7, 8",18,10,8,0.011138690697356,0.0075187969924812,0.00913507045523548,1
"678","1, 3, 4, 7, 8",18,10,8,0.0110105646990732,0.0075187969924812,0.00913507045523548,1
"679","1, 5, 7, 8, 9",18,10,8,0.0109280505999576,0.0075187969924812,0.00913507045523548,1
"680","1, 4, 7, 8, 9",18,10,8,0.0109218047091366,0.0075187969924812,0.00913507045523548,1
"681","3, 4, 7, 8",18,10,8,0.0107416442809259,0.0075187969924812,0.00913507045523548,1
"682","1, 5, 6, 7, 8, 9",18,10,8,0.0107207779151703,0.0075187969924812,0.00913507045523548,1
"683","1, 4, 7, 9",18,10,8,0.0107099766357367,0.0075187969924812,0.00913507045523548,1
"684","1, 2, 5, 7, 8, 9",18,10,8,0.0105704433456281,0.0075187969924812,0.00913507045523548,1
"685","1, 2, 4, 6, 7, 8, 9",18,10,8,0.0105016282925282,0.0075187969924812,0.00913507045523548,1
"686","1, 2, 4, 7, 8",18,10,8,0.0103783199617392,0.0075187969924812,0.00913507045523548,1
"687","1, 2, 3, 4, 7, 8",18,10,8,0.0102546199931365,0.0075187969924812,0.00913507045523548,1
"688","2, 5, 6, 7, 8, 9",18,10,8,0.0102349389864406,0.0075187969924812,0.00913507045523548,1
"689","2, 3, 4, 7, 8",18,10,8,0.0101311538959945,0.0075187969924812,0.00913507045523548,1
"690","2, 4, 7, 8",18,10,8,0.0101292769431443,0.0075187969924812,0.00913507045523548,1
"691","1, 2, 4, 7, 9",18,10,8,0.0101177587048833,0.0075187969924812,0.00913507045523548,1
"692","3, 4, 7, 8, 9",18,10,8,0.00989734566705635,0.0075187969924812,0.00913507045523548,1
"693","1, 3, 6, 7, 8, 9",18,10,8,0.00970306218386545,0.0075187969924812,0.00913507045523548,1
"694","2, 3, 6, 7, 8, 9",18,10,8,0.00961582501570594,0.0075187969924812,0.00913507045523548,1
"695","1, 2, 5, 6, 7, 8, 9",18,10,8,0.00950531603507711,0.0075187969924812,0.00913507045523548,1
"696","3, 4, 6, 7, 9",18,10,8,0.00945254292491722,0.0075187969924812,0.00913507045523548,1
"697","2, 5, 6, 8, 9, 10",18,10,8,0.00941664834997419,0.0075187969924812,0.00913507045523548,1
"698","1, 5, 6, 8, 9, 10",18,10,8,0.00938217245890643,0.0075187969924812,0.00913507045523548,1
"699","2, 4, 6, 7, 9",18,10,8,0.00934419057587613,0.0075187969924812,0.00913507045523548,1
"700","1, 5, 6, 7, 8, 9, 10",18,10,8,0.00909321222098535,0.0075187969924812,0.00913507045523548,1
"701","2, 4, 7, 8, 9",18,10,8,0.00890838479088179,0.0075187969924812,0.00913507045523548,1
"702","1, 2, 3, 6, 7, 8, 9",18,10,8,0.00885871239600882,0.0075187969924812,0.00913507045523548,1
"703","3, 4, 8, 9",18,10,8,0.00869469954292077,0.0075187969924812,0.00913507045523548,1
"704","1, 4, 6, 7, 8, 9",18,10,8,0.00858465225713242,0.0075187969924812,0.00913507045523548,1
"705","2, 9",18,10,8,0.00848782852063321,0.0075187969924812,0.00913507045523548,1
"706","2, 3, 5, 7",18,10,8,0.00833617021517867,0.0075187969924812,0.00913507045523548,1
"707","1, 2, 5, 7",18,10,8,0.00818143139509045,0.0075187969924812,0.00913507045523548,1
"708","1, 3, 7, 9",18,10,8,0.00803925041454292,0.0075187969924812,0.00913507045523548,1
"709","3, 4, 7, 9",18,10,8,0.00780362595763382,0.0075187969924812,0.00913507045523548,1
"710","2, 3, 7, 8",18,10,8,0.00779866817363291,0.0075187969924812,0.00913507045523548,1
"711","1, 3, 7, 8",18,10,8,0.00773745418585723,0.0075187969924812,0.00913507045523548,1
"712","2, 3, 4, 8, 9",18,10,8,0.00757944172807756,0.0075187969924812,0.00913507045523548,1
"713","2, 4, 8, 9",18,10,8,0.00757157868859097,0.0075187969924812,0.00913507045523548,1
"714","2, 3, 9",18,10,8,0.00749392818720187,0.0075187969924812,0.00913507045523548,1
"715","1, 2, 3, 7, 9",18,10,8,0.00746354240855451,0.0075187969924812,0.00913507045523548,1
"716","1, 5, 7, 8",18,10,8,0.00730040880144536,0.0075187969924812,0.00913507045523548,1
"717","1, 2, 3, 7, 8",18,10,8,0.00714009460398838,0.0075187969924812,0.00913507045523548,1
"718","2, 4, 7, 9",18,10,8,0.00704750088660622,0.0075187969924812,0.00913507045523548,1
"719","2, 4, 6, 7, 8, 9",18,10,8,0.00666691260470457,0.0075187969924812,0.00913507045523548,1
"720","1, 3, 4, 8, 9",18,10,8,0.00657894308347732,0.0075187969924812,0.00913507045523548,1
"721","1, 4, 8, 9",18,10,8,0.00656875131498338,0.0075187969924812,0.00913507045523548,1
"722","3, 4, 6, 7, 8, 9",18,10,8,0.00643937382075018,0.0075187969924812,0.00913507045523548,1
"723","2, 5, 7, 8",18,10,8,0.0064360863802672,0.0075187969924812,0.00913507045523548,1
"724","1, 2, 3, 4, 8, 9",18,10,8,0.00627427163341372,0.0075187969924812,0.00913507045523548,1
"725","1, 2, 4, 8, 9",18,10,8,0.00624262638257836,0.0075187969924812,0.00913507045523548,1
"726","1, 2, 7, 8",18,10,8,0.00571843273285951,0.0075187969924812,0.00913507045523548,1
"727","4, 7, 9",18,10,8,0.00534732933918247,0.0075187969924812,0.00913507045523548,1
"728","2, 3, 7, 9",18,10,8,0.0053070351895629,0.0075187969924812,0.00913507045523548,1
"729","2, 3, 8, 9",18,10,8,0.00502295431561344,0.0075187969924812,0.00913507045523548,1
"730","2, 4, 5, 6, 7",18,10,8,0.00491349580974102,0.0075187969924812,0.00913507045523548,1
"731","3, 9",18,10,8,0.00479623742060927,0.0075187969924812,0.00913507045523548,1
"732","1, 2, 7, 9",18,10,8,0.00477168468105228,0.0075187969924812,0.00913507045523548,1
"733","3, 4, 5, 6, 7",18,10,8,0.00469149633245949,0.0075187969924812,0.00913507045523548,1
"734","1, 4, 5, 6, 7",18,10,8,0.00453984386632289,0.0075187969924812,0.00913507045523548,1
"735","2, 5, 6, 7, 8",18,10,8,0.00428425675083433,0.0075187969924812,0.00913507045523548,1
"736","1, 2, 4, 6, 8, 9",18,10,8,0.00425592472365357,0.0075187969924812,0.00913507045523548,1
"737","1, 2, 4, 5, 6, 7",18,10,8,0.00424435398000533,0.0075187969924812,0.00913507045523548,1
"738","1, 5, 6, 7, 8",18,10,8,0.00374653701630906,0.0075187969924812,0.00913507045523548,1
"739","1, 3, 8, 9",18,10,8,0.00344715326550076,0.0075187969924812,0.00913507045523548,1
"740","4, 8, 9",18,10,8,0.00333054651352597,0.0075187969924812,0.00913507045523548,1
"741","1, 2, 3, 8, 9",18,10,8,0.0032638685606483,0.0075187969924812,0.00913507045523548,1
"742","4, 5, 6, 8, 9",18,10,8,0.00269198703117024,0.0075187969924812,0.00913507045523548,1
"743","1, 2, 8, 9",18,10,8,0.00248059567536035,0.0075187969924812,0.00913507045523548,1
"744","2, 5, 7",18,10,8,0.00244254280434132,0.0075187969924812,0.00913507045523548,1
"745","1, 2, 5, 6, 7",18,10,8,0.00237004707376784,0.0075187969924812,0.00913507045523548,1
"746","2, 5, 8, 9",18,10,8,0.00232732011830636,0.0075187969924812,0.00913507045523548,1
"747","1, 5, 7",18,10,8,0.0022943006236048,0.0075187969924812,0.00913507045523548,1
"748","3, 6, 9",18,10,8,0.00223410896029814,0.0075187969924812,0.00913507045523548,1
"749","3, 5, 7, 9",18,10,8,0.00203262736125503,0.0075187969924812,0.00913507045523548,1
"750","2, 5, 6, 8, 9",18,10,8,0.00197135724253074,0.0075187969924812,0.00913507045523548,1
"751","3, 5, 6, 9",18,10,8,0.00193339001869769,0.0075187969924812,0.00913507045523548,1
"752","4, 5, 6, 9, 10",18,10,8,0.00190044205654114,0.0075187969924812,0.00913507045523548,1
"753","4, 5, 6, 7, 8",18,10,8,0.00187286135098024,0.0075187969924812,0.00913507045523548,1
